FID,XY,XY_ORG,LOCATIE_CODE,CREATED_BY,CREATED_DATE
locaties.86,POINT (646966.285383564 5900183.13761557),POINT (14262000 58268000),BLAUWSWT,HWS_DONAR_SGG,2021-04-03T11:19:12.896
locaties.87,POINT (645581.258032374 5906609.58829407),POINT (14145000 58915000),WESTMWT,HWS_DONAR_SGG,2021-04-03T11:19:14.459
locaties.88,POINT (652102.408963117 5886568.34904287),POINT (14730000 56890000),ZUIDORZD,HWS_DONAR_SGG,2021-04-03T11:19:15.352
locaties.89,POINT (650203.659866606 5888005.74785015),POINT (14545000 57040000),ZUIDORK,HWS_DONAR_SGG,2021-04-03T11:19:16.114
locaties.90,POINT (647684.864350751 5914012.85610083),POINT (14380000 59648000),SCHUITGT,HWS_DONAR_SGG,2021-04-03T11:19:18.037
locaties.91,POINT (656531.220087807 5884264.79295372),POINT (15165000 56645000),BOONTS,HWS_DONAR_SGG,2021-04-03T11:19:18.737
locaties.92,POINT (656352.992322903 5883608.54208472),POINT (15145000 56580000),KORNWDZTGGL,HWS_DONAR_SGG,2021-04-03T11:19:19.486
locaties.93,POINT (655574.992867299 5896438.6460577),POINT (15110000 57865000),HARLGVGL,HWS_DONAR_SGG,2021-04-03T11:19:20.31
locaties.94,POINT (657096.366363809 5910795.95993494),POINT (15310000 59295000),OOSTMWT,HWS_DONAR_SGG,2021-04-03T11:19:21.026
locaties.95,POINT (662732.333301733 5898418.38169532),POINT (15832000 58039000),ROPTZL,HWS_DONAR_SGG,2021-04-03T11:19:22.744
locaties.96,POINT (663416.171282256 5904304.06332375),POINT (15920000 58625000),KIMSGWT,HWS_DONAR_SGG,2021-04-03T11:19:23.435
locaties.97,POINT (664558.766295612 5904542.3397984),POINT (16035000 58645000),KIMSGOT,HWS_DONAR_SGG,2021-04-03T11:19:24.132
locaties.98,POINT (663082.755719579 5907694.54956701),POINT (15898000 58965000),OOSTMOT,HWS_DONAR_SGG,2021-04-03T11:19:24.822
locaties.99,POINT (658415.072612461 5914741.79942502),POINT (15455000 59685000),NOORDBGN,HWS_DONAR_SGG,2021-04-03T11:19:26.447
locaties.100,POINT (663036.725667548 5917147.44279783),POINT (15925000 59910000),OOSTROT,HWS_DONAR_SGG,2021-04-03T11:19:27.046
locaties.101,POINT (620232.162316449 5870251.56155061),POINT (11490000 55365000),MALZMRNHVN,HWS_DONAR_SGG,2021-04-03T11:19:29.136
locaties.102,POINT (681171.15270143 5923257.52661941),POINT (17758000 60460000),MOLGT,HWS_DONAR_SGG,2021-04-03T11:19:32.291
locaties.103,POINT (713490.246178402 5771157.64682963),POINT (20483000 45153000),DIERN,HWS_DONAR_SGG,2021-03-11T13:55:09.493
locaties.104,POINT (702969.579198198 5761495.06834557),POINT (19400000 44222000),WESTVBG,HWS_DONAR_SGG,2021-03-11T13:55:43.79
locaties.105,POINT (702987.452035254 5761255.48183103),POINT (19401000 44198000),WESTVPIJ,HWS_DONAR_SGG,2021-03-11T13:55:51.839
locaties.106,POINT (660932.806163587 5759674.64840434),POINT (15193000 44178000),WIJKBDSDE,HWS_DONAR_SGG,2021-03-11T13:57:03.745
locaties.107,POINT (668640.834923063 5761998.91508609),POINT (15971000 44385000),ECKEWL,HWS_DONAR_SGG,2021-03-11T13:57:20.312
locaties.108,POINT (684772.063612753 5760127.12419771),POINT (17577000 44145000),LEXKVR,HWS_DONAR_SGG,2021-03-11T13:57:37.317
locaties.109,POINT (696969.533857357 5748249.05437346),POINT (18757000 42918000),NIJMGN,HWS_DONAR_SGG,2021-03-11T13:58:58.919
locaties.110,POINT (706853.355907269 5752315.71425591),POINT (19758000 43292000),HULHZN,HWS_DONAR_SGG,2021-03-11T13:59:17.951
locaties.111,POINT (676870.409424425 5745078.77598323),POINT (16738000 42667000),MEGN,HWS_DONAR_SGG,2021-03-11T14:01:17.219
locaties.112,POINT (705303.993426716 5725965.98207313),POINT (19517000 40664000),BOXMR,HWS_DONAR_SGG,2021-03-11T14:03:39.943
locaties.113,POINT (716004.13727695 5714856.86789204),POINT (20550000 39519000),WELL,HWS_DONAR_SGG,2021-03-11T14:05:01.135
locaties.114,POINT (692050.726044026 5650697.37122457),POINT (17948000 33185000),MAASBD,HWS_DONAR_SGG,2021-03-11T14:10:27.92
locaties.115,POINT (689930.496360351 5633329.6006614),POINT (17680000 31456000),SINTPTR,HWS_DONAR_SGG,2021-03-11T14:11:51.018
locaties.116,POINT (644634.855044032 5764231.96124555),POINT (13579000 44687000),VREESWK,HWS_DONAR_SGG,2021-03-11T14:13:20.712
locaties.117,POINT (635924.729654059 5759543.81386543),POINT (12693000 44247000),JAARSVD,HWS_DONAR_SGG,2021-03-11T14:13:37.917
locaties.118,POINT (636136.606001965 5743633.69310877),POINT (12662000 42656000),GORCM,HWS_DONAR_SGG,2021-03-11T14:13:41.799
locaties.119,POINT (710122.247145158 5767364.14559191),POINT (20134000 44785000),STEEG,HWS_DONAR_SGG,2021-03-11T14:13:44.514
locaties.120,POINT (674156.722108587 5760699.17538903),POINT (16518000 44237000),REMMDN,HWS_DONAR_SGG,2021-03-11T14:13:54.19
locaties.121,POINT (700254.107636141 5833187.07768376),POINT (19365000 51395000),PAARDBR,HWS_DONAR_SGG,2021-03-11T14:14:04.016
locaties.122,POINT (704852.271496364 5728152.78629181),POINT (19479000 40884000),BEUGN,HWS_DONAR_SGG,2021-03-11T14:16:01.148
locaties.123,POINT (610509.206552539 5866927.54979889),POINT (10507000 55065000),TEXWGT,HWS_DONAR_SGG,2021-03-11T14:17:49.924
locaties.124,POINT (564213.026423505 5749837.84346289),POINT (5492300 43512100),HARVMD,HWS_DONAR_SGG,2021-03-11T14:17:56.285
locaties.125,POINT (572050.494339287 5759744.43327766),POINT (6308400 44476800),WATWGMD02,HWS_DONAR_SGG,2021-03-11T14:17:57.637
locaties.126,POINT (568491.18116431 5754674.35718479),POINT (5935900 43981600),MAASVTE03,HWS_DONAR_SGG,2021-03-11T14:18:21.185
locaties.127,POINT (571920.605831947 5744874.67061652),POINT (6246600 42990600),HARVSZNWT,HWS_DONAR_SGG,2021-03-11T14:18:23.021
locaties.128,POINT (552602.238713747 5741809.25854793),POINT (4305100 42747500),BROUWHVSGT05,HWS_DONAR_SGG,2021-03-11T14:20:28.038
locaties.129,POINT (574016.436995207 5761404.41821453),POINT (6510400 44636300),HOEKVHLNDDM,HWS_DONAR_SGG,2021-03-11T14:20:48.493
locaties.130,POINT (702780.909315936 5928165.92866526),POINT (19934200 60878100),ENGMPND,HWS_DONAR_SGG,2021-03-11T14:28:05.541
locaties.131,POINT (739261.829425486 5941230.48384836),POINT (23623700 62061000),HORSBGT,HWS_DONAR_SGG,2021-03-11T14:28:21.323
locaties.132,POINT (579495.406268637 5724462.11049276),POINT (6937000 40925000),PHILDWT,HWS_DONAR_SGG,2021-03-11T14:37:20.881
locaties.133,POINT (540819.731973413 5725575.35559369),POINT (3073800 41163000),OOSTSDE12,HWS_DONAR_SGG,2021-03-11T14:37:54.738
locaties.134,POINT (545904.415844836 5719411.09672699),POINT (3562000 40530000),OOSTSDE09,HWS_DONAR_SGG,2021-03-11T14:39:48.479
locaties.135,POINT (531848.585643531 5717154.36430921),POINT (2149200 40350400),OOSTSDE10,HWS_DONAR_SGG,2021-03-11T14:40:16.745
locaties.136,POINT (548626.202451298 5721200.51761619),POINT (3840000 40700000),NEELTJBUTHVN,HWS_DONAR_SGG,2021-03-11T14:41:00.901
locaties.137,POINT (670450.326447719 5927300.37767769),POINT (16700000 60900000),AMLDGT,HWS_DONAR_SGG,2021-03-11T14:42:54.739
locaties.138,POINT (682458.427010526 5713112.17717189),POINT (17192000 39454000),ZUIDWLVSS06,HWS_DONAR_SGG,2021-03-11T14:46:23.971
locaties.139,POINT (689685.320413013 5697378.03692704),POINT (17863000 37858000),ZUIDWLVSS11,HWS_DONAR_SGG,2021-03-11T14:46:33.379
locaties.140,POINT (647332.45008011 5761208.06102609),POINT (13838700 44375900),HAGSBVSKM,HWS_DONAR_SGG,2021-03-05T22:49:37.101
locaties.141,POINT (566944.661519251 5694745.45692718),POINT (5585000 37995000),KNUITHK,HWS_DONAR_SGG,2021-03-05T22:51:59.219
locaties.142,POINT (642364.926066357 5857096.13895946),POINT (13658700 53976500),ZEUGHK,HWS_DONAR_SGG,2021-03-05T23:05:22.7
locaties.143,POINT (582163.243702625 5784889.86991281),POINT (4120880 52122995),HOLLSKZNZD,HWS_DONAR_SGG,2021-03-06T00:53:48.978
locaties.144,POINT (596203.960254299 5816578.88299204),POINT (4250100 52292709),HOLLSKZNMDN,HWS_DONAR_SGG,2021-03-06T00:53:52.536
locaties.145,POINT (602517.478564397 5851271.94497206),POINT (4311444 52480536),HOLLSKZNND,HWS_DONAR_SGG,2021-03-06T00:53:55.338
locaties.146,POINT (655709.137961872 5900322.19232731),POINT (5195792 53134560),WADDZKZNWT,HWS_DONAR_SGG,2021-03-06T00:53:56.057
locaties.147,POINT (730595.354674609 5931898.21740866),POINT (6283283 53290758),WADDZKZNOT,HWS_DONAR_SGG,2021-03-06T00:53:56.586
locaties.148,POINT (549466.852442355 5739933.39124828),POINT (3430300 51482900),GREVLGKZNE,HWS_DONAR_SGG,2021-03-06T00:53:57.146
locaties.149,POINT (539363.872444007 5726691.91741971),POINT (3341009 51412330),OOSTSDKZNE,HWS_DONAR_SGG,2021-03-06T00:54:01.591
locaties.150,POINT (523652.202984482 5705890.76303622),POINT (3202679 51301316),WESTSDKZNE,HWS_DONAR_SGG,2021-03-06T00:54:02.046
locaties.151,POINT (559501.144974857 5754439.13557629),POINT (3515590 51561495),HARVKZNE,HWS_DONAR_SGG,2021-03-06T00:54:02.501
locaties.152,POINT (549618.247080163 5709231.227675),POINT (3900000 39500000),VEERSMR,HWS_DONAR_SGG,2021-03-06T02:12:10.714
locaties.153,POINT (674545.656961058 5801166.34380101),POINT (16690000 48280000),DEZGE,HWS_DONAR_SGG,2021-03-06T02:31:46.276
locaties.154,POINT (691342.44094708 5690117.47778858),POINT (18005000 37127000),ZUIDWLVSS13,HWS_DONAR_SGG,2021-03-11T14:46:52.453
locaties.155,POINT (627287.459804274 5723025.43314063),POINT (11710000 40625000),WILHMNKNSSI,HWS_DONAR_SGG,2021-03-11T14:47:02.436
locaties.156,POINT (641008.022977747 5716451.09570213),POINT (13060000 39923000),WILHMNKNSIII,HWS_DONAR_SGG,2021-03-11T14:47:05.945
locaties.157,POINT (669040.12421342 5724801.93585488),POINT (15889100 40666100),SCHIJNDL,HWS_DONAR_SGG,2021-03-11T14:47:24.809
locaties.158,POINT (691799.312519987 5683758.45130914),POINT (18030000 36490000),SLUIS15ZWLVT,HWS_DONAR_SGG,2021-03-11T14:47:34.035
locaties.159,POINT (675250.475680569 5720581.37686973),POINT (16496000 40224000),ZUIDWLVSS04,HWS_DONAR_SGG,2021-03-11T14:48:02.332
locaties.160,POINT (590165.358409891 5740725.94476611),POINT (8057000 42516000),SIMHVN,HWS_DONAR_SGG,2021-03-11T14:58:30.707
locaties.161,POINT (645043.079026524 5743865.61327688),POINT (13553000 42650000),HERWNN,HWS_DONAR_SGG,2021-03-11T14:58:43.172
locaties.269,POINT (690315.49329512 5628529.5665834),POINT (17703000 30975000),EIJSDDP,HWS_DONAR_SGG,2021-03-06T20:05:02.236
locaties.270,POINT (689706.012912616 5636564.02936523),POINT (17668000 31780000),MAASTSVBG,HWS_DONAR_SGG,2021-03-06T20:05:06.202
locaties.271,POINT (689808.655826998 5636584.49277526),POINT (17678325 31781714),SERVBBNDN,HWS_DONAR_SGG,2021-03-06T20:05:10.092
locaties.272,POINT (689470.521750578 5641624.07749111),POINT (17660800 32286500),ITTRN,HWS_DONAR_SGG,2021-03-06T20:05:13.888
locaties.273,POINT (697816.282136245 5663814.86078396),POINT (18566663 34477335),CONTMO,HWS_DONAR_SGG,2021-03-06T20:05:17.664
locaties.274,POINT (699487.723713499 5665951.67407959),POINT (18740625 34685474),OHEELBVN,HWS_DONAR_SGG,2021-03-06T20:05:22.241
locaties.275,POINT (699522.307670316 5666055.6478654),POINT (18744418 34695753),OHEELBNDN,HWS_DONAR_SGG,2021-03-06T20:05:28.088
locaties.276,POINT (697341.389400593 5665812.99690874),POINT (18525673 34678566),SCHROEVDPS,HWS_DONAR_SGG,2021-03-06T20:05:34.285
locaties.277,POINT (697035.602694093 5665870.49760217),POINT (18495299 34685303),DILKPS,HWS_DONAR_SGG,2021-03-06T20:05:38.173
locaties.278,POINT (702252.768706812 5672282.47481905),POINT (19037467 35309201),POLIGGKWN,HWS_DONAR_SGG,2021-03-06T20:05:51.495
locaties.279,POINT (706263.643584264 5675122.30218938),POINT (19447500 35580000),OOL,HWS_DONAR_SGG,2021-03-06T20:05:55.465
locaties.280,POINT (707090.561729431 5676428.8916669),POINT (19534373 35707892),NOORDPS,HWS_DONAR_SGG,2021-03-06T20:05:59.446
locaties.281,POINT (708171.422218409 5679075.24455326),POINT (19650968 35968846),BUGGNM,HWS_DONAR_SGG,2021-03-06T20:06:03.261
locaties.282,POINT (712562.488654144 5686234.16179758),POINT (20113000 36670000),KESSL,HWS_DONAR_SGG,2021-03-06T20:06:07.278
locaties.283,POINT (719529.053298084 5701106.46035372),POINT (20857467 38133517),VELDN,HWS_DONAR_SGG,2021-03-06T20:06:11.067
locaties.284,POINT (720755.588791831 5707245.8425431),POINT (21000000 38743000),ARCN,HWS_DONAR_SGG,2021-03-06T20:06:15.404
locaties.285,POINT (718752.208147485 5711907.63810148),POINT (20814992 39215347),DEHMT,HWS_DONAR_SGG,2021-03-06T20:06:19.281
locaties.286,POINT (713544.186279644 5713837.44441171),POINT (20300866 39425149),WANSSM,HWS_DONAR_SGG,2021-03-06T20:06:23.242
locaties.287,POINT (710421.732781059 5717615.78773501),POINT (20001164 39812884),MAASHS,HWS_DONAR_SGG,2021-03-06T20:06:27.054
locaties.288,POINT (709473.900178631 5720533.09489817),POINT (19915963 40107494),VIERL,HWS_DONAR_SGG,2021-03-06T20:06:30.83
locaties.289,POINT (704923.137950231 5729817.34427295),POINT (19491518 41050106),GENNBVN,HWS_DONAR_SGG,2021-03-06T20:06:34.614
locaties.290,POINT (701650.965815228 5733728.23219154),POINT (19177310 41451610),KOP2,HWS_DONAR_SGG,2021-03-06T20:06:38.337
locaties.291,POINT (698812.663478022 5737191.74939337),POINT (18905000 41807000),MOOKHVN,HWS_DONAR_SGG,2021-03-06T20:06:42.046
locaties.292,POINT (692806.358945925 5737470.29120719),POINT (18305687 41854478),OVASST,HWS_DONAR_SGG,2021-03-06T20:06:45.851
locaties.293,POINT (683335.374668898 5741688.35625298),POINT (17373000 42307000),RAVSN,HWS_DONAR_SGG,2021-03-06T20:06:49.549
locaties.294,POINT (682989.086862497 5742389.85023609),POINT (17340689 42378239),RAVSBNDSBG,HWS_DONAR_SGG,2021-03-06T20:06:53.401
locaties.295,POINT (676950.176188023 5745417.75199784),POINT (16747082 42700616),GOUDHBNDOVLT,HWS_DONAR_SGG,2021-03-06T20:06:57.159
locaties.296,POINT (672910.335382177 5744398.68780996),POINT (16340000 42612000),OIJN,HWS_DONAR_SGG,2021-03-06T20:07:00.91
locaties.297,POINT (662653.533724496 5741070.96595527),POINT (15304000 42313000),SINTADMS,HWS_DONAR_SGG,2021-03-06T20:07:04.607
locaties.298,POINT (705840.977360987 5751511.64764989),POINT (19654202 43214969),WAAL8712R,HWS_DONAR_SGG,2021-03-06T20:07:11.049
locaties.299,POINT (681213.261638645 5758594.37514942),POINT (17216317 44003497),NEDRN9042R,HWS_DONAR_SGG,2021-03-06T20:07:16.016
locaties.300,POINT (706213.685614514 5763129.2985842),POINT (19729536 44374660),IJSSL8841R,HWS_DONAR_SGG,2021-03-06T20:07:21.471
locaties.301,POINT (702910.468402365 5749560.6328819),POINT (19354972 43029608),WAAL8758L,HWS_DONAR_SGG,2021-03-06T20:07:29.13
locaties.302,POINT (688472.704325183 5761207.9926119),POINT (17950370 44240875),NEDRN8961L,HWS_DONAR_SGG,2021-03-06T20:07:38.418
locaties.303,POINT (684644.637262384 5759905.06130411),POINT (17563537 44123226),NEDRN9003L,HWS_DONAR_SGG,2021-03-06T20:07:44.509
locaties.304,POINT (702840.148736016 5761315.44265424),POINT (19386477 44204475),IJSSL8802L,HWS_DONAR_SGG,2021-03-06T20:07:49.064
locaties.305,POINT (717914.372898091 5748420.0864054),POINT (20850503 42866506),RIJN8579R,HWS_DONAR_SGG,2021-03-06T20:07:50.675
locaties.306,POINT (699798.17425943 5751006.62765215),POINT (19048700 43184300),WAAL8801R,HWS_DONAR_SGG,2021-03-06T20:07:54.37
locaties.307,POINT (698323.22898914 5749691.39076),POINT (18897000 43057700),WAAL8819R,HWS_DONAR_SGG,2021-03-06T20:07:56.009
locaties.308,POINT (697916.932126896 5748806.46836499),POINT (18853500 42970600),WAAL8830R,HWS_DONAR_SGG,2021-03-06T20:07:58.843
locaties.309,POINT (691979.509409817 5751229.61033079),POINT (18268100 43232200),WAAL8900R,HWS_DONAR_SGG,2021-03-06T20:08:02.138
locaties.310,POINT (677271.374993564 5753450.20893506),POINT (16805502 43502324),WAAL9051R,HWS_DONAR_SGG,2021-03-06T20:08:03.759
locaties.311,POINT (673288.475183039 5752214.66430797),POINT (16403400 43391900),WAAL9092R,HWS_DONAR_SGG,2021-03-06T20:08:07.114
locaties.312,POINT (666689.774615443 5749221.66655084),POINT (15734100 43114400),WAAL9170R,HWS_DONAR_SGG,2021-03-06T20:08:10.343
locaties.313,POINT (664439.716157581 5744968.9648175),POINT (15495286 42696738),WAAL9220R,HWS_DONAR_SGG,2021-03-06T20:08:14.117
locaties.314,POINT (659265.485774195 5743663.79383229),POINT (14973867 42583239),WAAL9298L,HWS_DONAR_SGG,2021-03-06T20:08:17.132
locaties.315,POINT (649942.629586371 5743108.13310886),POINT (14040237 42558238),WAAL9399R,HWS_DONAR_SGG,2021-03-06T20:08:20.018
locaties.316,POINT (644352.303581421 5744051.76960271),POINT (13484565 42670870),WAAL9460R,HWS_DONAR_SGG,2021-03-06T20:08:23.024
locaties.317,POINT (708941.98618041 5751803.36312074),POINT (19965030 43233960),PANNDKN8680R,HWS_DONAR_SGG,2021-03-06T20:08:23.985
locaties.318,POINT (708114.823022016 5753603.43834327),POINT (19888273 43416544),PANNDKN8700R,HWS_DONAR_SGG,2021-03-06T20:08:25.825
locaties.319,POINT (706136.311611924 5755195.07984283),POINT (19695784 43582075),PANNDKN8728R,HWS_DONAR_SGG,2021-03-06T20:08:29.229
locaties.320,POINT (701831.843026066 5760578.08583929),POINT (19283300 44134100),NEDRN8801R,HWS_DONAR_SGG,2021-03-06T20:08:30.45
locaties.522,POINT (672214.067719681 5820250.75636623),POINT (16520000 50195000),LARSRWG,HWS_DONAR_SGG,2021-03-05T18:47:56.105
locaties.523,POINT (671261.616355957 5821820.18759405),POINT (16430000 50355000),RUNDWG,HWS_DONAR_SGG,2021-03-05T18:47:56.673
locaties.524,POINT (670925.51271854 5816856.16860481),POINT (16380000 49860000),MEERKTWG,HWS_DONAR_SGG,2021-03-05T18:47:57.019
locaties.525,POINT (674469.200619022 5812570.6992817),POINT (16720000 49420000),RIETWG,HWS_DONAR_SGG,2021-03-05T18:47:57.194
locaties.526,POINT (668285.922409015 5819520.47249058),POINT (16125000 50135000),LARSWG,HWS_DONAR_SGG,2021-03-05T18:47:57.548
locaties.527,POINT (665185.503051612 5817967.11254774),POINT (15810000 49990000),BUIZWG,HWS_DONAR_SGG,2021-03-05T18:47:57.733
locaties.528,POINT (665477.50238492 5813674.34130074),POINT (15825000 49560000),LAGKSS,HWS_DONAR_SGG,2021-03-05T18:47:59.268
locaties.529,POINT (672658.403260876 5806807.46067191),POINT (16520000 48850000),HOGEKSS,HWS_DONAR_SGG,2021-03-05T18:47:59.617
locaties.530,POINT (652916.116092961 5807756.38695101),POINT (14550000 49010000),ALMRLGVT,HWS_DONAR_SGG,2021-03-05T18:47:59.968
locaties.531,POINT (678420.067904023 5809589.35177007),POINT (17105000 49109000),KARKWG,HWS_DONAR_SGG,2021-03-05T18:48:00.147
locaties.532,POINT (665166.877097163 5800356.5581292),POINT (15750000 48230000),ADLWG,HWS_DONAR_SGG,2021-03-05T18:48:00.496
locaties.533,POINT (676760.614648257 5809844.7165992),POINT (16940000 49140000),GOOISWG,HWS_DONAR_SGG,2021-03-05T18:48:00.847
locaties.534,POINT (678436.689110462 5810600.52652686),POINT (17110000 49210000),NONNTWG,HWS_DONAR_SGG,2021-03-05T18:48:01.041
locaties.535,POINT (682972.618962593 5815653.53666884),POINT (17580000 49700000),SWIFTWG,HWS_DONAR_SGG,2021-03-05T18:48:01.28
locaties.536,POINT (684868.455765081 5815816.28961334),POINT (17770000 49710000),OLDBKWG,HWS_DONAR_SGG,2021-03-05T18:48:01.456
locaties.537,POINT (687874.518626338 5818717.53657111),POINT (18080000 49990000),OLSWG,HWS_DONAR_SGG,2021-03-05T18:48:01.632
locaties.538,POINT (687691.882430225 5821213.13529131),POINT (18070000 50240000),ELBGWG,HWS_DONAR_SGG,2021-03-05T18:48:01.805
locaties.539,POINT (647373.885643677 5797825.54474375),POINT (13963300 48035700),NAARDN,HWS_DONAR_SGG,2021-03-05T18:48:01.984
locaties.540,POINT (652037.601287097 5799513.15854273),POINT (14435000 48189000),OUDNDN,HWS_DONAR_SGG,2021-03-05T18:48:02.493
locaties.541,POINT (627796.29594087 5731015.26071853),POINT (11787000 41422000),GEERTDBG,HWS_DONAR_SGG,2021-03-05T18:48:06.081
locaties.542,POINT (632477.682343438 5726446.55108056),POINT (12240000 40950000),GROENDK,HWS_DONAR_SGG,2021-03-05T18:48:06.266
locaties.543,POINT (636030.93957657 5744720.70967202),POINT (12655000 42765000),GORCBNN,HWS_DONAR_SGG,2021-03-05T18:48:06.579
locaties.544,POINT (693537.061465157 5745504.78887649),POINT (18405000 42655000),HATT,HWS_DONAR_SGG,2021-03-05T18:48:08.815
locaties.545,POINT (576236.590715667 5759163.79452724),POINT (6725000 44405000),HOEKVHLDMDN,HWS_DONAR_SGG,2021-03-05T18:48:14.629
locaties.546,POINT (576271.489901592 5759014.90351055),POINT (6728000 44390000),HOEKVHLDNOVR,HWS_DONAR_SGG,2021-03-05T18:48:14.876
locaties.547,POINT (576331.583855631 5759316.9530902),POINT (6735000 44420000),HOEKVHLZOVR,HWS_DONAR_SGG,2021-03-05T18:48:15.216
locaties.548,POINT (670866.14712424 5833764.05821633),POINT (16430000 51550000),HOUTRB,HWS_DONAR_SGG,2021-03-05T18:48:16.066
locaties.549,POINT (675835.620404574 5837490.86378064),POINT (16939000 51906000),URK,HWS_DONAR_SGG,2021-03-05T18:48:16.302
locaties.550,POINT (665383.609684453 5824077.09374494),POINT (15850000 50600000),HOUTRBI,HWS_DONAR_SGG,2021-03-05T18:48:16.502
locaties.551,POINT (656279.176822869 5842185.41286558),POINT (15000000 52440000),KRABBGBTN,HWS_DONAR_SGG,2021-03-05T18:48:17.395
locaties.552,POINT (670938.356740031 5828563.43056674),POINT (16420000 51030000),FLEVCTLE,HWS_DONAR_SGG,2021-03-05T18:48:17.584
locaties.553,POINT (644858.903655341 5860715.5759095),POINT (13920000 54330000),GAMMS,HWS_DONAR_SGG,2021-03-05T18:48:18.294
locaties.554,POINT (657505.189326438 5871540.99754093),POINT (15220000 55370000),HINDLPN,HWS_DONAR_SGG,2021-03-05T18:48:19.838
locaties.555,POINT (656637.953045998 5858505.64555535),POINT (15090000 54070000),STAVRN,HWS_DONAR_SGG,2021-03-05T18:48:20.36
